Customer ID,Recency Score,Frequency Score,Monetary Score,Overall Score
JC-61052,3,4,4,3.6666666666666665
EM-138252,2,4,5,3.6666666666666665
AR-105101,2,4,5,3.6666666666666665
JD-160603,4,3,4,3.6666666666666665
JD-160153,2,5,4,3.6666666666666665
EH-140053,5,3,3,3.6666666666666665
JD-158954,1,5,5,3.6666666666666665
JR-156702,5,2,4,3.6666666666666665
EH-141254,2,5,4,3.6666666666666665
ME-177254,5,3,3,3.6666666666666665
EH-141851,2,4,5,3.6666666666666665
JR-157001,4,2,5,3.6666666666666665
MC-75752,4,3,4,3.6666666666666665
EH-41251,5,4,2,3.6666666666666665
EH-41252,4,3,4,3.6666666666666665
JR-162104,4,4,3,3.6666666666666665
TC-212951,3,3,5,3.6666666666666665
MD-173504,3,4,4,3.6666666666666665
EK-137952,3,4,4,3.6666666666666665
TC-214752,5,2,4,3.6666666666666665
JR-57001,5,3,3,3.6666666666666665
MC-172753,3,4,4,3.6666666666666665
MC-172752,3,4,4,3.6666666666666665
MC-172751,4,4,3,3.6666666666666665
LS-69453,5,4,2,3.6666666666666665
LT-171104,4,3,4,3.6666666666666665
AC-6601,3,4,4,3.6666666666666665
LT-171101,2,4,5,3.6666666666666665
LT-167652,3,3,5,3.6666666666666665
IM-150704,1,5,5,3.6666666666666665
AJ-7952,3,5,3,3.6666666666666665
KB-162401,3,4,4,3.6666666666666665
KB-162404,5,2,4,3.6666666666666665
VB-217454,4,4,3,3.6666666666666665
FG-142601,2,4,5,3.6666666666666665
FM-142152,3,3,5,3.6666666666666665
FM-142154,5,3,3,3.6666666666666665
KB-163152,4,3,4,3.6666666666666665
AJ-109601,4,4,3,3.6666666666666665
AJ-109453,5,2,4,3.6666666666666665
FM-143804,3,5,3,3.6666666666666665
KB-164053,4,5,2,3.6666666666666665
TH-215504,4,3,4,3.6666666666666665
LT-67652,5,5,1,3.6666666666666665
JA-159703,4,4,3,3.6666666666666665
EM-142001,3,3,5,3.6666666666666665
ES-140201,4,4,3,3.6666666666666665
VG-218052,5,3,3,3.6666666666666665
EM-142002,3,4,4,3.6666666666666665
EM-40653,4,5,2,3.6666666666666665
EN-137801,5,3,3,3.6666666666666665
ER-138552,4,2,5,3.6666666666666665
JB-160454,5,3,3,3.6666666666666665
MA-175603,3,5,3,3.6666666666666665
ER-38552,3,4,4,3.6666666666666665
JS-59402,5,5,1,3.6666666666666665
FC-143351,3,4,4,3.6666666666666665
VF-217151,4,3,4,3.6666666666666665
LW-68252,5,4,2,3.6666666666666665
AO-8101,5,5,1,3.6666666666666665
JW-159554,5,4,2,3.6666666666666665
LW-172151,4,3,4,3.6666666666666665
FA-142304,3,4,4,3.6666666666666665
JA-59701,5,4,2,3.6666666666666665
VD-216703,4,3,4,3.6666666666666665
BS-113803,2,4,5,3.6666666666666665
TB-112501,5,3,3,3.6666666666666665
CS-122501,4,4,3,3.6666666666666665
BD-16202,3,5,3,3.6666666666666665
DC-132852,3,3,5,3.6666666666666665
DC-28502,4,4,3,3.6666666666666665
RD-199303,2,5,4,3.6666666666666665
NP-187004,3,3,5,3.6666666666666665
DD-35701,4,4,3,3.6666666666666665
BM-116503,2,5,4,3.6666666666666665
RD-96601,5,2,4,3.6666666666666665
RD-98101,4,3,4,3.6666666666666665
NP-186851,3,4,4,3.6666666666666665
NP-186704,4,3,4,3.6666666666666665
RE-194053,4,3,4,3.6666666666666665
SG-208901,2,4,5,3.6666666666666665
BD-17251,3,4,4,3.6666666666666665
CH-20702,2,5,4,3.6666666666666665
DF-131352,4,3,4,3.6666666666666665
NM-84453,4,3,4,3.6666666666666665
DF-31351,4,5,2,3.6666666666666665
DC-128503,4,4,3,3.6666666666666665
SH-203953,4,3,4,3.6666666666666665
NR-185503,3,4,4,3.6666666666666665
DB-35551,5,5,1,3.6666666666666665
CL-118902,5,2,4,3.6666666666666665
NZ-185654,3,5,3,3.6666666666666665
NZ-185651,2,4,5,3.6666666666666665
NW-184003,2,4,5,3.6666666666666665
BM-116502,2,5,4,3.6666666666666665
DB-30602,5,3,3,3.6666666666666665
RD-195851,1,5,5,3.6666666666666665
SH-206353,4,4,3,3.6666666666666665
RD-198104,5,4,2,3.6666666666666665
NS-186404,2,5,4,3.6666666666666665
BE-113354,3,4,4,3.6666666666666665
RD-197201,4,3,4,3.6666666666666665
SH-206351,3,4,4,3.6666666666666665
SR-204254,5,2,4,3.6666666666666665
CK-125952,3,3,5,3.6666666666666665
NR-85502,5,3,3,3.6666666666666665
RF-193451,3,3,5,3.6666666666666665
RF-193452,3,4,4,3.6666666666666665
DB-135552,4,5,2,3.6666666666666665
SG-206051,3,4,4,3.6666666666666665
DJ-135102,2,4,5,3.6666666666666665
NF-84751,4,5,2,3.6666666666666665
BO-114251,5,3,3,3.6666666666666665
CC-126104,4,3,4,3.6666666666666665
RM-193752,3,3,5,3.6666666666666665
SS-204103,4,4,3,3.6666666666666665
RM-193753,2,5,4,3.6666666666666665
DJ-34202,5,5,1,3.6666666666666665
CC-125504,5,5,1,3.6666666666666665
DK-128351,4,3,4,3.6666666666666665
DK-128352,2,4,5,3.6666666666666665
SF-202002,5,2,4,3.6666666666666665
NF-183854,3,3,5,3.6666666666666665
SS-205152,5,2,4,3.6666666666666665
SS-205153,3,5,3,3.6666666666666665
SS-205902,3,3,5,3.6666666666666665
BD-116351,2,4,5,3.6666666666666665
CC-126852,2,4,5,3.6666666666666665
BN-15152,5,3,3,3.6666666666666665
NG-183554,4,4,3,3.6666666666666665
RH-194954,5,2,4,3.6666666666666665
RF-197353,5,3,3,3.6666666666666665
SG-204703,3,4,4,3.6666666666666665
DG-33002,5,5,1,3.6666666666666665
CG-120401,5,3,3,3.6666666666666665
RF-93452,5,5,1,3.6666666666666665
CD-122804,4,5,2,3.6666666666666665
SG-200802,4,4,3,3.6666666666666665
CD-122803,3,5,3,3.6666666666666665
RK-193001,3,4,4,3.6666666666666665
DH-136752,5,3,3,3.6666666666666665
RH-195103,3,5,3,3.6666666666666665
BD-117701,4,3,4,3.6666666666666665
SG-200801,4,3,4,3.6666666666666665
RH-195551,4,3,4,3.6666666666666665
RH-196003,5,4,2,3.6666666666666665
BN-115153,1,5,5,3.6666666666666665
SH-99752,3,3,5,3.6666666666666665
DB-135551,4,4,3,3.6666666666666665
CC-124751,2,4,5,3.6666666666666665
CV-128052,4,3,4,3.6666666666666665
PR-188801,3,4,4,3.6666666666666665
PR-188802,3,4,4,3.6666666666666665
CS-18602,4,5,2,3.6666666666666665
PS-187604,3,5,3,3.6666666666666665
PJ-190153,3,5,3,3.6666666666666665
PS-189702,2,4,5,3.6666666666666665
PJ-190152,4,3,4,3.6666666666666665
PS-189703,2,4,5,3.6666666666666665
BG-17401,5,5,1,3.6666666666666665
PS-190454,2,4,5,3.6666666666666665
CT-119954,3,4,4,3.6666666666666665
CP-123402,5,3,3,3.6666666666666665
CP-120852,4,4,3,3.6666666666666665
PV-189852,5,3,3,3.6666666666666665
PH-187904,4,5,2,3.6666666666666665
PH-187901,4,3,4,3.6666666666666665
CV-128051,5,2,4,3.6666666666666665
CS-125054,4,2,5,3.6666666666666665
CS-124902,5,3,3,3.6666666666666665
SO-203353,4,3,4,3.6666666666666665
CS-118602,3,3,5,3.6666666666666665
SN-205603,4,4,3,3.6666666666666665
SM-209501,4,4,3,3.6666666666666665
PO-188653,2,5,4,3.6666666666666665
PO-188654,5,3,3,3.6666666666666665
SN-205604,3,5,3,3.6666666666666665
PO-191951,2,4,5,3.6666666666666665
PM-191354,4,3,4,3.6666666666666665
SM-209051,4,3,4,3.6666666666666665
PP-89552,5,5,1,3.6666666666666665
SM-203204,3,3,5,3.6666666666666665
CS-124003,5,2,4,3.6666666666666665
SN-207104,3,4,4,3.6666666666666665
CS-124601,2,4,5,3.6666666666666665
SO-203351,2,4,5,3.6666666666666665
CS-124603,3,3,5,3.6666666666666665
PK-190753,5,3,3,3.6666666666666665
PG-88202,5,3,3,3.6666666666666665
PG-188954,4,4,3,3.6666666666666665
BM-115753,4,3,4,3.6666666666666665
PV-89852,2,5,4,3.6666666666666665
CM-121602,2,5,4,3.6666666666666665
SJ-202151,2,5,4,3.6666666666666665
CM-121153,4,4,3,3.6666666666666665
DB-131202,5,3,3,3.6666666666666665
DB-131203,5,5,1,3.6666666666666665
RB-197051,3,3,5,3.6666666666666665
SP-208602,3,3,5,3.6666666666666665
DB-132103,5,2,4,3.6666666666666665
SJ-102153,4,5,2,3.6666666666666665
PB-188054,5,4,2,3.6666666666666665
DB-132701,4,4,3,3.6666666666666665
BM-111404,2,4,5,3.6666666666666665
CM-118153,3,4,4,3.6666666666666665
CM-118152,4,2,5,3.6666666666666665
OT-187304,4,3,4,3.6666666666666665
OT-187303,3,4,4,3.6666666666666665
CL-127002,4,3,4,3.6666666666666665
PB-91502,3,4,4,3.6666666666666665
SP-206501,5,1,5,3.6666666666666665
PB-92102,2,4,5,3.6666666666666665
SK-199904,5,4,2,3.6666666666666665
CM-21151,5,4,2,3.6666666666666665
PW-190304,4,3,4,3.6666666666666665
BF-110052,4,3,4,3.6666666666666665
CY-127454,4,3,4,3.6666666666666665
PF-192254,3,5,3,3.6666666666666665
QJ-192553,3,4,4,3.6666666666666665
CM-124451,4,3,4,3.6666666666666665
RA-199152,3,3,5,3.6666666666666665
CM-121902,2,4,5,3.6666666666666665
SK-199902,4,3,4,3.6666666666666665
DA-134501,3,4,4,3.6666666666666665
RA-92851,2,5,4,3.6666666666666665
CM-122351,4,2,5,3.6666666666666665
DB-129102,3,3,5,3.6666666666666665
DB-129104,5,3,3,3.6666666666666665
CM-121904,5,3,3,3.6666666666666665
CC-124752,2,5,4,3.6666666666666665
RE-94051,4,5,2,3.6666666666666665
BP-10502,5,3,3,3.6666666666666665
CA-123104,5,3,3,3.6666666666666665
SV-207854,2,5,4,3.6666666666666665
CA-119652,4,3,4,3.6666666666666665
DM-129552,4,3,4,3.6666666666666665
DM-129551,2,4,5,3.6666666666666665
RW-196901,2,4,5,3.6666666666666665
BP-10952,5,4,2,3.6666666666666665
RW-196304,3,4,4,3.6666666666666665
CA-120552,3,4,4,3.6666666666666665
BP-112902,5,2,4,3.6666666666666665
MZ-173351,5,2,4,3.6666666666666665
MZ-173352,2,4,5,3.6666666666666665
SV-109352,5,5,1,3.6666666666666665
BD-113201,3,4,4,3.6666666666666665
MZ-73352,3,4,4,3.6666666666666665
MZ-75153,3,5,3,3.6666666666666665
DK-28352,5,3,3,3.6666666666666665
DL-133153,4,4,3,3.6666666666666665
CA-127754,3,4,4,3.6666666666666665
RS-198703,3,5,3,3.6666666666666665
BD-115002,5,3,3,3.6666666666666665
RS-197654,4,3,4,3.6666666666666665
CB-120253,5,4,2,3.6666666666666665
DL-128652,3,4,4,3.6666666666666665
NC-183402,5,3,3,3.6666666666666665
SC-208001,2,4,5,3.6666666666666665
SC-208451,4,3,4,3.6666666666666665
CB-125351,4,3,4,3.6666666666666665
BP-112302,3,3,5,3.6666666666666665
CB-125354,2,5,4,3.6666666666666665
CB-25351,5,5,1,3.6666666666666665
SV-208152,4,4,3,3.6666666666666665
CA-119651,3,3,5,3.6666666666666665
MW-182352,2,5,4,3.6666666666666665
SV-209352,5,2,4,3.6666666666666665
SC-200954,1,5,5,3.6666666666666665
BS-115901,3,4,4,3.6666666666666665
DO-136454,5,4,2,3.6666666666666665
SC-200503,1,5,5,3.6666666666666665
SC-200502,3,5,3,3.6666666666666665
SC-200501,3,3,5,3.6666666666666665
DO-136452,3,5,3,3.6666666666666665
SC-200201,3,4,4,3.6666666666666665
DN-36901,5,4,2,3.6666666666666665
BP-12301,1,5,5,3.6666666666666665
MT-178152,3,4,4,3.6666666666666665
BS-117551,2,4,5,3.6666666666666665
SC-204404,4,4,3,3.6666666666666665
DN-136901,5,2,4,3.6666666666666665
DM-30152,5,4,2,3.6666666666666665
BP-11852,5,4,2,3.6666666666666665
SC-102602,3,5,3,3.6666666666666665
BT-115301,4,2,5,3.6666666666666665
BT-115302,4,4,3,3.6666666666666665
MV-174851,5,3,3,3.6666666666666665
MV-174854,5,3,3,3.6666666666666665
MV-181901,3,3,5,3.6666666666666665
SC-206954,3,4,4,3.6666666666666665
DM-135252,4,3,4,3.6666666666666665
BW-110651,4,3,4,3.6666666666666665
SW-102451,5,3,3,3.6666666666666665
SB-101702,5,5,1,3.6666666666666665
MV-81901,5,2,4,3.6666666666666665
BW-112003,2,4,5,3.6666666666666665
SD-204854,2,4,5,3.6666666666666665
SN-205601,3,3,5,3.6666666666666665
CC-123702,3,3,5,3.6666666666666665
BD-116201,3,4,4,3.6666666666666665
SU-206652,4,5,2,3.6666666666666665
BD-115004,4,2,5,3.6666666666666665
ST-205301,4,2,5,3.6666666666666665
RP-198552,2,5,4,3.6666666666666665
BD-116054,3,4,4,3.6666666666666665
DK-132252,5,3,3,3.6666666666666665
DK-129853,3,3,5,3.6666666666666665
DK-133752,4,3,4,3.6666666666666665
RP-93901,2,4,5,3.6666666666666665
BD-116202,4,4,3,3.6666666666666665
BD-115603,5,2,4,3.6666666666666665
DK-131502,2,4,5,3.6666666666666665
DK-128953,2,4,5,3.6666666666666665
ND-184602,3,3,5,3.6666666666666665
RP-192702,2,4,5,3.6666666666666665
BP-111851,4,2,5,3.6666666666666665
BD-115602,4,2,5,3.6666666666666665
PW-90301,4,5,1,3.3333333333333335
PW-92401,4,4,2,3.3333333333333335
TS-213701,4,2,4,3.3333333333333335
GZ-45453,5,1,4,3.3333333333333335
KN-67052,3,2,5,3.3333333333333335
QJ-192551,3,2,5,3.3333333333333335
SB-202902,4,1,5,3.3333333333333335
GZ-145453,3,3,4,3.3333333333333335
JR-157002,5,2,3,3.3333333333333335
PW-192403,3,4,3,3.3333333333333335
PW-192402,5,3,2,3.3333333333333335
GZ-145452,3,3,4,3.3333333333333335
BT-14402,3,4,3,3.3333333333333335
GZ-145451,2,4,4,3.3333333333333335
SC-206803,4,3,3,3.3333333333333335
CM-18302,3,4,3,3.3333333333333335
AA-3152,5,2,3,3.3333333333333335
TS-212053,3,3,4,3.3333333333333335
JK-56252,2,5,3,3.3333333333333335
BO-114253,3,3,4,3.3333333333333335
BT-114852,2,4,4,3.3333333333333335
GW-146054,5,2,3,3.3333333333333335
SB-201854,2,3,5,3.3333333333333335
RA-198852,2,4,4,3.3333333333333335
QJ-92551,4,5,1,3.3333333333333335
HD-147852,3,3,4,3.3333333333333335
JL-151751,2,3,5,3.3333333333333335
KL-65551,2,5,3,3.3333333333333335
JL-151304,5,3,2,3.3333333333333335
JO-52801,5,2,3,3.3333333333333335
TS-216554,2,4,4,3.3333333333333335
SJ-205001,2,4,4,3.3333333333333335
TS-216553,3,5,2,3.3333333333333335
TS-216552,2,4,4,3.3333333333333335
SJ-205002,1,4,5,3.3333333333333335
TS-216103,1,5,4,3.3333333333333335
RA-99451,5,3,2,3.3333333333333335
SB-101851,3,5,2,3.3333333333333335
KM-166602,3,3,4,3.3333333333333335
AG-106752,4,3,3,3.3333333333333335
JR-162103,3,4,3,3.3333333333333335
JD-60152,4,3,3,3.3333333333333335
JG-158053,5,2,3,3.3333333333333335
KM-167201,3,2,5,3.3333333333333335
HF-149953,5,3,2,3.3333333333333335
HE-48002,4,4,2,3.3333333333333335
JK-61202,3,5,2,3.3333333333333335
CM-123853,2,3,5,3.3333333333333335
RA-199451,5,3,2,3.3333333333333335
JR-157004,4,4,2,3.3333333333333335
SB-102901,2,5,3,3.3333333333333335
JD-158951,3,4,3,3.3333333333333335
RA-198853,1,5,4,3.3333333333333335
BO-14251,5,2,3,3.3333333333333335
JK-60901,5,3,2,3.3333333333333335
TS-211603,5,3,2,3.3333333333333335
RF-198404,5,3,2,3.3333333333333335
BT-114401,4,2,4,3.3333333333333335
JD-160151,4,2,4,3.3333333333333335
CC-125501,2,4,4,3.3333333333333335
TS-114302,3,2,5,3.3333333333333335
LC-169301,3,3,4,3.3333333333333335
CR-126253,4,2,4,3.3333333333333335
PP-189552,1,4,5,3.3333333333333335
SC-200203,4,3,3,3.3333333333333335
SM-200053,2,4,4,3.3333333333333335
AA-103751,5,2,3,3.3333333333333335
GM-146954,3,2,5,3.3333333333333335
BS-116651,3,2,5,3.3333333333333335
JD-160602,4,2,4,3.3333333333333335
GM-146953,4,4,2,3.3333333333333335
BP-110503,4,3,3,3.3333333333333335
CC-124754,4,3,3,3.3333333333333335
RM-96751,4,5,1,3.3333333333333335
GM-146952,2,3,5,3.3333333333333335
JK-153253,1,5,4,3.3333333333333335
ZD-119251,5,3,2,3.3333333333333335
CS-119501,3,3,4,3.3333333333333335
AB-2552,4,5,1,3.3333333333333335
BF-9752,5,3,2,3.3333333333333335
SC-203803,2,5,3,3.3333333333333335
JK-152053,4,2,4,3.3333333333333335
JP-161352,2,4,4,3.3333333333333335
GM-145003,2,4,4,3.3333333333333335
CS-121303,4,3,3,3.3333333333333335
SM-209503,3,3,4,3.3333333333333335
BS-113652,3,3,4,3.3333333333333335
AH-101203,2,4,4,3.3333333333333335
JP-55203,3,5,2,3.3333333333333335
SC-205751,3,4,3,3.3333333333333335
CM-21601,4,3,3,3.3333333333333335
PR-188804,4,3,3,3.3333333333333335
PV-189854,3,3,4,3.3333333333333335
SL-201554,4,2,4,3.3333333333333335
GT-46351,5,3,2,3.3333333333333335
BW-110653,3,3,4,3.3333333333333335
CM-22351,4,5,1,3.3333333333333335
SF-109652,2,5,3,3.3333333333333335
PT-190902,3,3,4,3.3333333333333335
PT-190901,3,3,4,3.3333333333333335
CP-120853,2,4,4,3.3333333333333335
JH-159853,1,5,4,3.3333333333333335
BT-113951,3,3,4,3.3333333333333335
BG-17402,4,5,1,3.3333333333333335
CP-123404,2,3,5,3.3333333333333335
BT-113053,3,4,3,3.3333333333333335
BT-113051,2,5,3,3.3333333333333335
GT-146354,4,1,5,3.3333333333333335
LB-167352,5,2,3,3.3333333333333335
AA-106452,2,4,4,3.3333333333333335
SC-106802,2,4,4,3.3333333333333335
AA-104802,2,3,5,3.3333333333333335
BG-117401,3,2,5,3.3333333333333335
LB-167951,2,3,5,3.3333333333333335
AG-5251,5,3,2,3.3333333333333335
BS-118001,2,3,5,3.3333333333333335
PS-187602,2,3,5,3.3333333333333335
GR-145603,4,3,3,3.3333333333333335
AG-9001,5,2,3,3.3333333333333335
JK-156404,2,3,5,3.3333333333333335
CR-125804,4,3,3,3.3333333333333335
SJ-202154,5,3,2,3.3333333333333335
CM-121154,5,2,3,3.3333333333333335
JL-151754,5,2,3,3.3333333333333335
RD-199301,3,3,4,3.3333333333333335
JM-156554,5,3,2,3.3333333333333335
RD-95852,3,5,2,3.3333333333333335
VB-117451,5,4,1,3.3333333333333335
KB-166004,5,3,2,3.3333333333333335
RS-197653,2,4,4,3.3333333333333335
IL-151001,3,4,3,3.3333333333333335
AF-108702,3,2,5,3.3333333333333335
SH-199753,3,4,3,3.3333333333333335
RD-94802,4,5,1,3.3333333333333335
TZ-215802,2,3,5,3.3333333333333335
CC-121452,2,3,5,3.3333333333333335
CK-123251,4,3,3,3.3333333333333335
JM-155804,5,4,1,3.3333333333333335
CK-123254,3,3,4,3.3333333333333335
SH-203952,3,3,4,3.3333333333333335
KL-166451,2,4,4,3.3333333333333335
JF-154902,5,1,4,3.3333333333333335
KC-165402,4,3,3,3.3333333333333335
CA-19652,3,4,3,3.3333333333333335
JO-152801,5,2,3,3.3333333333333335
JM-152654,4,3,3,3.3333333333333335
RD-199001,2,3,5,3.3333333333333335
RD-198103,3,4,3,3.3333333333333335
JM-152653,2,4,4,3.3333333333333335
KC-166753,2,4,4,3.3333333333333335
VS-218201,2,3,5,3.3333333333333335
CA-127752,3,4,3,3.3333333333333335
KC-62552,4,5,1,3.3333333333333335
CC-122201,4,4,2,3.3333333333333335
JM-152502,4,2,4,3.3333333333333335
RD-97201,4,2,4,3.3333333333333335
KB-165852,3,2,5,3.3333333333333335
RS-197652,4,2,4,3.3333333333333335
BM-117853,4,3,3,3.3333333333333335
RF-197354,3,4,3,3.3333333333333335
AC-4201,5,3,2,3.3333333333333335
JM-56551,3,4,3,3.3333333333333335
JB-154003,3,4,3,3.3333333333333335
VD-216704,1,4,5,3.3333333333333335
JA-59702,5,4,1,3.3333333333333335
JE-161651,2,4,4,3.3333333333333335
RF-193453,4,3,3,3.3333333333333335
SD-104851,4,4,2,3.3333333333333335
RR-193154,5,3,2,3.3333333333333335
JA-159702,2,3,5,3.3333333333333335
RF-97351,3,5,2,3.3333333333333335
VD-216701,3,3,4,3.3333333333333335
VD-116702,5,3,2,3.3333333333333335
CB-125353,3,4,3,3.3333333333333335
AC-106153,4,3,3,3.3333333333333335
IM-50702,4,3,3,3.3333333333333335
RE-94501,4,3,3,3.3333333333333335
RH-194951,3,4,3,3.3333333333333335
DO-36452,3,5,2,3.3333333333333335
IM-150703,2,4,4,3.3333333333333335
SG-206054,3,3,4,3.3333333333333335
BP-112901,3,3,4,3.3333333333333335
JS-59403,2,5,3,3.3333333333333335
CJ-118753,5,2,3,3.3333333333333335
KB-163154,2,5,3,3.3333333333333335
JE-157452,4,2,4,3.3333333333333335
BM-15751,4,4,2,3.3333333333333335
RH-195101,5,2,3,3.3333333333333335
BN-115151,4,4,2,3.3333333333333335
CK-127602,4,3,3,3.3333333333333335
HR-147704,5,3,2,3.3333333333333335
JS-155952,4,4,2,3.3333333333333335
RW-196903,5,3,2,3.3333333333333335
HK-148903,4,3,3,3.3333333333333335
JL-158502,3,4,3,3.3333333333333335
CL-25652,4,5,1,3.3333333333333335
CM-118151,3,2,5,3.3333333333333335
KH-165102,4,3,3,3.3333333333333335
AC-104201,2,4,4,3.3333333333333335
BM-11402,5,2,3,3.3333333333333335
BP-111554,3,4,3,3.3333333333333335
VT-217003,1,5,4,3.3333333333333335
RB-197952,2,5,3,3.3333333333333335
RK-93001,4,5,1,3.3333333333333335
BP-111553,4,2,4,3.3333333333333335
BW-12001,3,3,4,3.3333333333333335
TT-114602,4,3,3,3.3333333333333335
RB-197054,4,3,3,3.3333333333333335
JL-155053,1,4,5,3.3333333333333335
AG-103901,2,5,3,3.3333333333333335
CM-118303,4,3,3,3.3333333333333335
CC-126703,3,4,3,3.3333333333333335
CC-122202,3,4,3,3.3333333333333335
RB-196453,2,5,3,3.3333333333333335
RB-195704,5,4,1,3.3333333333333335
HG-50251,5,3,2,3.3333333333333335
CC-126702,5,2,3,3.3333333333333335
VW-217752,5,2,3,3.3333333333333335
KL-165551,5,2,3,3.3333333333333335
KL-165553,3,4,3,3.3333333333333335
SJ-201253,2,5,3,3.3333333333333335
CL-127004,3,4,3,3.3333333333333335
AG-103301,2,4,4,3.3333333333333335
KD-162702,3,3,4,3.3333333333333335
TT-212651,5,2,3,3.3333333333333335
KD-162704,1,4,5,3.3333333333333335
RD-195854,2,4,4,3.3333333333333335
CD-119804,4,4,2,3.3333333333333335
HR-147703,4,3,3,3.3333333333333335
KD-163454,4,3,3,3.3333333333333335
VG-217903,2,3,5,3.3333333333333335
CA-122653,2,4,4,3.3333333333333335
VM-216854,4,3,3,3.3333333333333335
AG-102703,4,3,3,3.3333333333333335
JS-159402,5,2,3,3.3333333333333335
KD-166154,2,5,3,3.3333333333333335
RW-195402,3,2,5,3.3333333333333335
HP-148154,5,2,3,3.3333333333333335
RC-99601,3,4,3,3.3333333333333335
RC-199603,5,3,2,3.3333333333333335
CD-119203,3,5,2,3.3333333333333335
JC-157754,2,4,4,3.3333333333333335
RC-199601,3,3,4,3.3333333333333335
CC-26851,3,3,4,3.3333333333333335
RC-198253,3,4,3,3.3333333333333335
JL-51751,3,5,2,3.3333333333333335
TT-214601,3,3,4,3.3333333333333335
CL-125651,5,3,2,3.3333333333333335
KF-162852,4,4,2,3.3333333333333335
JL-51303,2,4,4,3.3333333333333335
RB-97951,5,4,1,3.3333333333333335
JF-55651,1,5,4,3.3333333333333335
RB-97053,2,5,3,3.3333333333333335
JO-155501,4,4,2,3.3333333333333335
CL-125653,3,4,3,3.3333333333333335
DP-130001,4,2,4,3.3333333333333335
EH-39902,4,5,1,3.3333333333333335
DG-133004,4,2,4,3.3333333333333335
NK-184903,2,4,4,3.3333333333333335
MF-82502,4,3,3,3.3333333333333335
NK-184904,4,4,2,3.3333333333333335
DH-130751,4,2,4,3.3333333333333335
EH-140051,4,3,3,3.3333333333333335
NL-183102,5,2,3,3.3333333333333335
MF-182503,3,3,4,3.3333333333333335
NL-183104,4,3,3,3.3333333333333335
MF-176651,2,3,5,3.3333333333333335
BD-117251,2,4,4,3.3333333333333335
NM-184454,2,3,5,3.3333333333333335
ME-77253,5,3,2,3.3333333333333335
EH-140054,5,3,2,3.3333333333333335
EH-141251,3,3,4,3.3333333333333335
NM-185201,3,3,4,3.3333333333333335
EH-141253,2,4,4,3.3333333333333335
ME-180103,4,3,3,3.3333333333333335
DG-133002,3,4,3,3.3333333333333335
NH-86103,5,3,2,3.3333333333333335
DH-130753,3,3,4,3.3333333333333335
EG-39002,4,3,3,3.3333333333333335
NG-84303,5,1,4,3.3333333333333335
TB-213554,3,5,2,3.3333333333333335
EB-39302,5,3,2,3.3333333333333335
SS-204104,3,3,4,3.3333333333333335
MH-172901,1,5,4,3.3333333333333335
EB-41101,4,3,3,3.3333333333333335
EC-40501,2,5,3,3.3333333333333335
SS-204102,1,4,5,3.3333333333333335
BD-117254,3,4,3,3.3333333333333335
DJ-135104,4,3,3,3.3333333333333335
MG-76802,2,5,3,3.3333333333333335
NG-183551,2,5,3,3.3333333333333335
NG-183552,4,3,3,3.3333333333333335
SS-201402,3,2,5,3.3333333333333335
MG-181451,4,2,4,3.3333333333333335
DH-36753,5,3,2,3.3333333333333335
DH-30751,2,5,3,3.3333333333333335
NG-84301,4,5,1,3.3333333333333335
NM-185204,2,5,3,3.3333333333333335
EH-141853,4,3,3,3.3333333333333335
NM-85201,2,5,3,3.3333333333333335
TC-215354,5,3,2,3.3333333333333335
MC-176054,3,4,3,3.3333333333333335
MC-176051,4,2,4,3.3333333333333335
NS-186401,4,3,3,3.3333333333333335
AP-7202,3,5,2,3.3333333333333335
SR-204251,3,4,3,3.3333333333333335
MC-175754,5,3,2,3.3333333333333335
NS-85051,5,3,2,3.3333333333333335
DB-32702,4,5,1,3.3333333333333335
MC-172754,3,3,4,3.3333333333333335
DB-136154,4,3,3,3.3333333333333335
DB-136153,3,4,3,3.3333333333333335
DB-135554,3,3,4,3.3333333333333335
TG-116403,4,2,4,3.3333333333333335
MB-180851,3,2,5,3.3333333333333335
ON-187151,3,3,4,3.3333333333333335
DB-135553,4,3,3,3.3333333333333335
EM-42001,2,5,3,3.3333333333333335
MC-176352,2,4,4,3.3333333333333335
MC-181001,4,2,4,3.3333333333333335
AR-104053,3,5,2,3.3333333333333335
SR-207403,3,4,3,3.3333333333333335
TC-211454,3,5,2,3.3333333333333335
BD-16352,2,3,5,3.3333333333333335
DE-32552,4,2,4,3.3333333333333335
EH-41851,3,4,3,3.3333333333333335
DE-132553,3,4,3,3.3333333333333335
MD-178601,2,3,5,3.3333333333333335
BD-17252,3,4,3,3.3333333333333335
MD-173501,3,4,3,3.3333333333333335
EJ-141554,4,2,4,3.3333333333333335
EJ-41552,3,5,2,3.3333333333333335
SS-101403,2,4,4,3.3333333333333335
EL-137352,3,3,4,3.3333333333333335
NP-187001,5,3,2,3.3333333333333335
EM-138101,2,3,5,3.3333333333333335
EM-138253,3,3,4,3.3333333333333335
MC-74251,4,3,3,3.3333333333333335
SR-207404,2,3,5,3.3333333333333335
MH-174551,2,4,4,3.3333333333333335
AS-102401,5,2,3,3.3333333333333335
SR-104253,4,5,1,3.3333333333333335
MV-181904,5,2,3,3.3333333333333335
MP-174701,4,3,3,3.3333333333333335
MO-78002,5,2,3,3.3333333333333335
SW-102752,3,5,2,3.3333333333333335
